90530,12951770.3925118,4857137.77859652,18452
90530,12951778.6301541,4857140.53717785,18455
90531,12949478.9921133,4865494.27645873,18451
90531,12949471.4223879,4865516.65433392,18453
90602,12948835.3428175,4866931.21283917,18451
90602,12948836.9012904,4866929.17819475,18453
90608,12949190.2293541,4865892.87175277,18451
90608,12949213.6064472,4865892.58111968,18453
90616,12949397.728885,4865928.18373754,18450
90616,12949380.6970029,4865926.43993287,18453
90616,12949361.7726895,4865923.82422645,18455
90617,12948861.2802589,4867110.98985444,18450
90617,12948868.0707478,4867106.92049227,18452
90617,12948880.0932528,4867097.76443349,18455
90621,12949392.1629104,4865923.82422645,18451
90621,12949376.3555428,4865921.64447162,18453
90622,12948601.6832063,4865580.88202223,18451
90622,12948601.6832063,4865580.88202223,18452
90622,12948601.3492479,4865581.60858217,18453
90630,12949157.9467018,4866296.27869908,18451
90630,12949156.6108679,4866284.07162,18454
90702,12947798.7357192,4865733.31546244,18451
90702,12947801.2960675,4865734.62329045,18453
1081026,12947180.3559479,4867953.23841395,18450
1081026,12947180.2446284,4867953.23841395,18453
1081026,12947180.1333089,4867953.23841395,18455
1081102,12947936.3266098,4866575.15641762,18452
1081102,12947927.977648,4866573.41249925,18454
1081108,12953128.4902994,4861020.00571939,18451
1081108,12953122.4790469,4861022.91062444,18454
1081207,12949177.2049737,4867661.3864683,18450
1081207,12949191.3425491,4867661.24112585,18450
1081207,12949206.0367218,4867659.06098927,18451
1081207,12949221.1761726,4867657.17153796,18451
1081207,12949236.6495818,4867653.24729408,18452
1081207,12949250.5645182,4867647.57894455,18452
1081207,12949263.5888986,4867641.47457176,18453
1081207,12949275.6114036,4867633.33541387,18453
1081207,12949287.0773111,4867623.74284351,18454
1081207,12949298.5432187,4867614.58630773,18454
1081207,12949309.4525288,4867602.81363128,18455
1081207,12949319.6939219,4867590.45960312,18455
1081210,12947066.4761088,4868235.06973193,18451
1081210,12947066.4761088,4868235.06973193,18453
1081213,12951094.4605637,4864751.91178869,18452
1081213,12951096.9095925,4864753.5100871,18454
2081026,12936278.3929365,4851572.08551694,18452
2081026,12936277.3910611,4851571.79530256,18454
2081029,12953972.1807201,4852072.28258637,18450
2081029,12953972.1807201,4852072.28258637,18452
2081029,12953971.2901642,4852073.00815885,18453
2081029,12953968.6184964,4852075.32999115,18455
2081101,12950598.0869542,4855203.04022358,18450
2081101,12950597.3077178,4855202.60474297,18453
2081101,12950597.3077178,4855202.60474297,18454
2081101,12950597.3077178,4855202.60474297,18455
2081102,12951964.0884257,4856221.39123081,18451
2081102,12951967.9846079,4856210.50310573,18454
2081109,12936335.9451133,4850994.14037106,18451
2081109,12936323.2546913,4850993.55997604,18454
2081110,12954008.6935131,4852536.95004609,18452
2081110,12954007.3576792,4852547.54390472,18454
2081111,12955984.7257942,4851396.36226122,18450
2081111,12955968.3618291,4851466.44804294,18453
2081111,12955969.9203019,4851473.99353958,18455
2081116,12942405.4177098,4851300.15835909,18451
2081116,12942342.633517,4851295.36995389,18453
2081122,12950763.0624396,4854023.82868702,18450
2081122,12950767.5152192,4853958.80484376,18453
2081122,12950768.5170946,4853880.86387789,18455
2081206,12948848.3671979,4865155.56296494,18450
2081206,12948853.153936,4865155.85357645,18453
2081206,12948862.2821343,4865158.32377465,18455
2081207,12939371.0710297,4852331.02509123,18452
2081207,12939371.6276272,4852331.02509123,18454
2081210,12956339.7236503,4851092.95311577,18451
2081210,12956336.7180241,4851088.30991047,18453
2081214,12936244.9970893,4851153.16988077,18451
2081214,12936233.9764597,4851156.07190275,18453
2090120,12954914.1662512,4851267.6552903,18450
2090120,12954900.3626344,4851267.80039305,18450
2090120,12954886.670337,4851267.80039305,18451
2090120,12954872.8667202,4851267.80039305,18451
2090120,12954858.5065058,4851268.52590683,18452
2090120,12954844.1462915,4851268.09059855,18452
2090120,12954829.3407993,4851265.76895475,18453
2090120,12954814.6466265,4851263.59241417,18453
2090120,12954799.9524537,4851259.23933444,18454
2090120,12954784.367725,4851256.04707719,18454
2090120,12954768.1150793,4851252.70971843,18455
2090120,12954752.3077116,4851249.95277073,18455
2090122,12954150.1805859,4851185.52747379,18450
2090122,12954143.9466944,4851183.06074775,18453
2090122,12954138.2694004,4851181.46463122,18455
2090202,12952912.9757653,4852283.13617814,18450
2090202,12952912.9757653,4852283.13617814,18452
2090202,12952913.5323627,4852282.41059033,18453
2090202,12952907.4097907,4852282.84594301,18455
2090203,12955971.1448163,4851439.60353402,18451
2090203,12955970.3655799,4851430.89722236,18453
2090203,12955970.3655799,4851423.7870735,18455
2090204,12956005.9878169,4851356.60367299,18451
2090204,12956005.6538585,4851365.01971125,18453
2090204,12956007.5462898,4851372.7102352,18455
2090211,12955636.295788,4851322.21407343,18451
2090211,12955628.8373821,4851321.19834866,18453
2090211,12955621.8242542,4851320.61793456,18455
2090214,12958166.2538553,4853193.21010654,18450
2090214,12958166.0312163,4853193.21010654,18451
2090214,12958162.3576731,4853196.11272405,18454
2090215,12951782.0810583,4854735.05474496,18450
2090224,12955277.6243887,4851298.56222377,18451
2090224,12955269.9433438,4851297.8367078,18453
2090224,12955263.1528549,4851298.70732697,18455
3081024,12949466.9696083,4865853.05509765,18450
3081024,12949471.9789853,4865860.75684694,18453
3081024,12949476.8770429,4865871.51024275,18455
3081031,12953853.068865,4856957.89170976,18451
3081031,12953855.9631718,4856985.3318718,18453
3081031,12953856.2971302,4857006.819459,18454
3081104,12949002.9899706,4865911.90823924,18450
3081104,12949023.8067154,4865910.89102148,18452
3081104,12949045.6253356,4865908.13000238,18455
3081106,12957746.6906945,4866398.58623786,18451
3081106,12957747.1359724,4866398.87688578,18452
3081106,12957748.5831258,4866399.45818165,18454
3081111,12949195.9066482,4866377.80493367,18450
3081111,12949196.1292872,4866391.32004264,18453
3081111,12949196.9085236,4866433.31872455,18455
3081112,12949164.2919128,4866533.88376498,18451
3081112,12949164.9598297,4866520.51378756,18454
3081115,12951735.7721501,4864183.95094933,18451
3081115,12951738.2211789,4864170.87472029,18454
3081116,12948337.9673326,4866720.04803991,18450
3081116,12948337.2994157,4866729.49440772,18452
3081116,12948340.6390004,4866740.53940301,18455
3081201,12948677.0465016,4866645.49471422,18451
3081201,12948696.638732,4866647.09331767,18454
3081203,12952522.0217136,4864819.91234877,18451
3081203,12952463.3563419,4864827.32269437,18454
3081210,12949464.631899,4863942.62465281,18451
3081210,12949464.2979405,4863930.42046858,18454
3081215,12948936.8661931,4867465.46677172,18452
3081215,12948890.4459654,4867442.06712596,18454
3081221,12948627.0640502,4867086.7190405,18451
3081221,12948626.0621748,4867077.27233256,18453
3081222,12948982.8411428,4867330.30187751,18452
3081222,12948967.2564141,4867334.08065598,18454
3081224,12949482.9996149,4865962.62394249,18450
3081224,12949479.7713497,4865965.67561199,18452
3081224,12949469.4186371,4865973.08681324,18455
3081228,12949420.8833391,4864844.46822108,18451
3081228,12949429.2323009,4864849.84436692,18454
3081231,12949396.5043706,4864783.7325056,18451
3081231,12949397.1722875,4864779.95469825,18453
3090102,12953632.3223148,4860397.35893559,18452
3090102,12953625.5318258,4860490.31048997,18454
3090106,12951367.1933161,4864086.89668219,18451
3090106,12951365.7461627,4864021.51634862,18453
3090112,12961660.3500323,4849261.08673123,18450
3090112,12961660.3500323,4849261.08673123,18452
3090112,12961660.5726713,4849261.23180471,18453
3090112,12961669.2555916,4849247.59490725,18455
3090119,12949492.5730911,4865935.74022797,18452
3090119,12949492.6844106,4865935.15895927,18454
3090206,12949262.2530647,4866019.00732089,18451
3090206,12949264.2568155,4865990.67027366,18454
3090209,12949035.3839424,4865907.25810177,18451
3090209,12949052.527144,4865910.01912063,18453
3090210,12948149.8373932,4864633.78371833,18451
3090210,12948171.4333744,4864633.05722779,18454
3090211,12948476.5600987,4858243.45032691,18450
3090211,12948476.3374597,4858244.03114545,18452
3090211,12948476.3374597,4858244.03114545,18454
3090211,12948475.6695427,4858244.03114545,18455
3090213,12947820.9996174,4862148.77056789,18450
3090213,12947819.775103,4862149.78740015,18452
3090213,12947819.107186,4862152.83789756,18455
3090218,12949381.2536003,4865613.86789703,18451
3090218,12949384.7045046,4865593.66948491,18453
3090222,12949211.1574184,4865941.98886863,18451
3090222,12949204.25561,4865950.4172739,18453
3090224,12948945.7717524,4866574.13913187,18452
3090224,12948941.2076532,4866575.01109108,18454
3090225,12947537.1349159,4860036.5989565,18452
3090225,12947537.3575548,4860036.5989565,18454
3090302,12948842.2446259,4866547.83506498,18451
3090302,12948845.5842106,4866527.78007741,18454
3090303,12949158.3919798,4866502.49341172,18451
3090303,12949165.6277467,4866487.23424809,18454
3090304,12948987.0712834,4867272.02166876,18450
3090304,12948980.614753,4867282.77659424,18453
3090304,12948981.1713504,4867285.39265896,18455
3090305,12948955.1225896,4867430.5853324,18452
3090305,12948944.9925159,4867431.3120278,18454
3090311,12949160.7296891,4866580.96948109,18450
3090311,12949162.3994814,4866560.62377387,18453
3090311,12949162.9560789,4866541.44071671,18455
3090314,12948671.925805,4867342.80091949,18451
3090314,12948671.480527,4867356.46268106,18453
3090319,12948940.2057778,4867397.44807864,18452
3090319,12948947.6641837,4867393.23326044,18454
3090323,12949064.4383295,4867335.5340327,18450
3090323,12949079.1325023,4867341.05686617,18452
3090323,12949095.2738285,4867341.49287947,18455
3090326,12949128.2243978,4867202.55094453,18451
3090326,12949124.5508546,4867191.3600993,18453
3090330,12949152.0467688,4866590.70637001,18450
3090330,12949154.3844781,4866570.21531636,18452
3090330,12949154.2731586,4866551.90419784,18455
3090402,12949116.2018928,4867353.99193555,18450
3090402,12949117.9830046,4867327.24978826,18453
3090402,12949119.3188385,4867302.39709644,18455
3090403,12948557.15541,4865566.35083464,18450
3090403,12948557.4893685,4865565.91489934,18452
3090403,12948557.4893685,4865565.91489934,18454
3090403,12948557.600688,4865566.06021111,18455
3090404,12945714.9461711,4863350.30316361,18452
3090404,12945664.1844833,4863372.38564589,18454
3090420,12948769.7756374,4867128.13932763,18451
3090420,12948755.1927841,4867120.00059089,18453
3090421,12949147.7053087,4866937.60743864,18450
3090421,12949146.7034332,4866953.88461955,18453
3090421,12949146.4807943,4866972.48714471,18455
3090422,12948966.2545387,4867381.60618503,18451
3090422,12948966.5884971,4867380.87949327,18452
3090422,12948968.0356505,4867385.38498304,18454
3090426,12948679.7181694,4864701.20227259,18450
3090426,12948701.4254701,4864705.85184494,18452
3090426,12948715.2290869,4864713.69800322,18455
3090427,12948960.0206472,4867378.84475662,18451
3090427,12948963.4715514,4867369.68844688,18453
3090428,12949454.5018253,4864905.64021455,18450
3090428,12949454.3905058,4864905.78551665,18452
3090428,12949454.3905058,4864905.78551665,18454
3090428,12949454.3905058,4864905.64021455,18455
3090501,12949092.8247997,4867403.26162392,18452
3090501,12949107.7416115,4867405.29636558,18454
3090503,12948761.4266756,4867017.39494684,18450
3090503,12948742.8363206,4867014.63361981,18452
3090503,12948725.2478411,4867017.54027987,18455
3090504,12949092.1568828,4866718.44942471,18451
3090504,12949111.5264742,4866720.62935459,18454
3090507,12949462.2941896,4864750.89468983,18451
3090507,12949462.7394676,4864745.37329785,18453
3090508,12949426.3379941,4864656.0143548,18455
3090524,12948709.7744319,4867423.75439822,18451
3090524,12948707.2140836,4867440.17771598,18454
3090530,12951756.3662559,4857135.16520439,18450
3090530,12951770.3925118,4857137.77859652,18452
3090530,12951778.6301541,4857140.53717785,18455
3090531,12949478.9921133,4865494.27645873,18451
3090531,12949471.4223879,4865516.65433392,18453
3090602,12948835.3428175,4866931.21283917,18451
3090602,12948836.9012904,4866929.17819475,18453
3090608,12949190.2293541,4865892.87175277,18451
3090608,12949213.6064472,4865892.58111968,18453
3090616,12949397.728885,4865928.18373754,18450
3090616,12949380.6970029,4865926.43993287,18453
3090616,12949361.7726895,4865923.82422645,18455
3090617,12948861.2802589,4867110.98985444,18450
3090617,12948868.0707478,4867106.92049227,18452
3090617,12948880.0932528,4867097.76443349,18455
3090621,12949392.1629104,4865923.82422645,18451
3090621,12949376.3555428,4865921.64447162,18453
3090622,12948601.6832063,4865580.88202223,18451
3090622,12948601.6832063,4865580.88202223,18452
3090622,12948601.3492479,4865581.60858217,18453
3090630,12949157.9467018,4866296.27869908,18451
3090630,12949156.6108679,4866284.07162,18454
3090702,12947798.7357192,4865733.31546244,18451
3090702,12947801.2960675,4865734.62329045,18453
4081024,12949467.1922472,4865851.89256997,18452
4081024,12949470.8657904,4865856.97862956,18454
4081027,12948326.3901056,4866745.91657623,18450
4081027,12948321.8260065,4866757.25224823,18453
4081103,12949434.241678,4866113.02877012,18451
4081103,12949440.2529305,4866105.61746434,18454
4081104,12948958.7961328,4867416.92346875,18450
4081104,12948959.0187718,4867408.49381759,18452
4081104,12948958.2395353,4867401.66289863,18455
4081111,12949176.7596958,4866255.00720647,18451
4081111,12949181.3237949,4866289.44854584,18453
4081112,12949156.16559,4866544.20191205,18451
4081112,12949155.1637145,4866528.94268427,18453
4081113,12949135.7941232,4867242.08234302,18451
4081113,12949135.9054426,4867223.47931235,18453
4081114,12948561.9421481,4864648.16824213,18451
4081114,12948562.2761066,4864647.73234716,18453
4081115,12949840.1125414,4864693.50142318,18452
4081115,12949854.3614362,4864704.98004996,18454
4081116,12948334.7390674,4866711.61898085,18450
4081116,12948339.191847,4866720.62935459,18453
4081116,12948336.2975403,4866734.14493055,18455
4081121,12948831.4466353,4866645.05873151,18450
4081121,12948833.3390667,4866634.44982473,18453
4081121,12948833.8956641,4866628.05542064,18455
4081202,12949159.8391332,4866577.33631602,18450
4081202,12949161.0636476,4866556.84528998,18453
4081202,12949162.6221204,4866531.41322432,18455
4081203,12949093.9379946,4867376.95535868,18450
4081203,12949093.1587582,4867404.13365601,18452
4081203,12949089.707854,4867421.71965278,18455
4081204,12949497.1371903,4865956.52060632,18450
4081204,12949497.1371903,4865956.52060632,18452
4081204,12949497.0258708,4865956.6659238,18453
4081204,12949496.4692733,4865950.99854349,18455
4090108,12949116.3132123,4867319.83757541,18450
4090108,12949120.2093944,4867300.94372458,18452
4090108,12949123.1037012,4867283.50327882,18455
4090109,12948920.9475059,4866619.91709413,18450
4090113,12948957.2376599,4866575.30174417,18451
4090113,12948957.2376599,4866575.30174417,18452
4090113,12948958.1282158,4866575.59239727,18453
4090114,12947835.4711512,4866007.52717405,18451
4090114,12947831.574969,4865988.0545503,18453
4090115,12949334.1654557,4865913.5067245,18452
4090115,12949318.0241296,4865915.39584377,18454
4090120,12959679.5310131,4851461.80466324,18450
4090120,12959680.644208,4851461.51445208,18453
4090120,12959678.7517767,4851458.61234096,18455
4090214,12949387.9327698,4865371.78028284,18450
4090214,12949390.6044376,4865362.77113387,18453
4090214,12949387.8214503,4865355.65100579,18455
4090215,12949856.9217845,4864731.13393271,18451
4090215,12949856.0312286,4864731.13393271,18452
4090215,12949855.0293532,4864731.56983134,18454
4090217,12958962.8561314,4864150.8245359,18452
4090217,12958910.9812487,4864146.46580552,18454
4090221,12948966.8111361,4864700.18517893,18450
4090221,12949044.4008212,4864707.59543513,18453
4090221,12949151.2675324,4864705.56124661,18455
4090223,12948827.4391337,4866978.44577342,18450
4090223,12948833.8956641,4866973.64980369,18452
4090223,12948833.0051082,4866967.83651015,18455
4090228,12949150.5996154,4866576.9003363,18452
4090228,12949150.4882959,4866601.75121081,18454
4090302,12948853.376575,4866557.57192139,18450
4090302,12948851.9294216,4866535.33702448,18452
4090302,12948851.2615047,4866516.00869054,18455
4090307,12948085.7173665,4860892.19073869,18450
4090307,12948094.6229258,4860899.01717903,18452
4090307,12948097.7398715,4860904.24594501,18455
4090320,12948013.8049754,4861241.21667033,18452
4090320,12948007.125806,4861255.88677632,18454
4090323,12948119.0018942,4867349.63179792,18450
4090323,12948126.5716196,4867359.51477929,18452
4090323,12948124.9018273,4867367.79905068,18455
4090402,12949112.9736275,4867326.81377559,18451
4090402,12949112.9736275,4867310.3906455,18454
4090403,12947884.4517271,4860892.77171216,18451
4090403,12947873.0971391,4860883.91187054,18453
4090406,12949414.3154891,4865481.05319256,18450
4090406,12949413.6475722,4865471.17208209,18453
4090406,12949411.1985434,4865458.38477726,18455
4090415,12948910.3721543,4867446.42730422,18451
4090420,12949146.2581553,4867121.30860171,18451
4090420,12949147.0373917,4867101.39778914,18453
4090425,12953362.0385911,4859861.59732656,18452
4090425,12953368.1611631,4859863.34006618,18454
4090427,12948967.1450946,4867382.33287684,18450
4090427,12948968.0356505,4867372.01385808,18453
4090427,12948967.924331,4867360.09613145,18455
4090430,12946757.5645218,4860952.61216089,18450
4090430,12946753.2230617,4860952.75740514,18453
4090430,12946750.8853524,4860954.50033626,18455
4090503,12948470.5488462,4865884.29807996,18450
4090503,12948472.107319,4865885.02466212,18453
4090503,12948472.997875,4865888.22162423,18455
4090509,12946386.0913811,4861208.39057107,18451
4090509,12946396.3327742,4861209.84305105,18453
4090511,12949507.1559444,4865956.52060632,18450
4090511,12949508.8257368,4865953.17830477,18452
4090511,12949504.1503182,4865945.91243571,18455
4090608,12949228.1893005,4865922.37105651,18451
4090608,12949256.4644512,4865922.51637349,18454
4090609,12949144.6996824,4866971.61515056,18450
4090609,12949144.9223214,4867003.29765373,18452
4090609,12949145.0336409,4867033.09092562,18455
4090612,12949418.1003518,4864720.09117381,18451
4090612,12949418.5456298,4864715.15099617,18454
4090614,12948718.7913106,4867022.77227011,18451
4090614,12948719.7931861,4867017.68561289,18454
4090616,12949395.0572172,4865926.29461583,18451
4090616,12949377.6913766,4865921.93510557,18454
4090617,12948882.2083231,4867073.4936519,18451
4090617,12948899.0175662,4867066.95363109,18453
4090621,12949436.0227898,4865812.51202539,18450
4090621,12949434.3529975,4865795.36482604,18452
4090621,12949436.8020263,4865777.92702657,18455
4090623,12948649.8845458,4866637.21104595,18451
4090623,12948675.0427508,4866639.39095799,18453
4090625,12948758.8663273,4865462.30815313,18450
4090625,12948773.2265416,4865462.01753264,18452
4090625,12948784.0245322,4865464.77842761,18455
4090630,12949458.1753685,4864884.42613135,18450
4090630,12949459.2885634,4864878.90466508,18453
4090630,12949452.9433524,4864872.22078897,18455
4090701,12948559.8270778,4866633.4325329,18452
4090701,12948544.3536686,4866631.54327691,18454
4090702,12947787.6037702,4865738.83740413,18450
4090702,12947794.2829396,4865737.67488983,18453
4090702,12947804.1903743,4865736.94831846,18455
4090703,12948758.0870909,4866850.69937113,18450
4090703,12948759.7568832,4866857.23924939,18453
4090703,12948758.0870909,4866862.76181661,18455
4090706,12949507.8238614,4865918.88344953,18450
4090706,12949507.4899029,4865920.62725286,18452
4090706,12949505.93143,4865919.46471727,18455
4090708,12949502.7031648,4865910.45507104,18450
4090708,12949501.9239284,4865912.48950657,18453
4090708,12949505.2635131,4865914.81457626,18455
4090710,12946394.6629819,4863433.83912819,18451
4090710,12946394.6629819,4863434.27496985,18452
4090710,12946385.6461031,4863444.15405258,18454
4090713,12948817.1977405,4866853.75131378,18450
4090713,12948815.5279481,4866821.48796754,18453
4090713,12948813.7468363,4866797.36319161,18455
4090720,12948735.7118732,4867328.84850156,18450
4090720,12948732.483608,4867330.15653991,18452
4090720,12948733.3741639,4867338.44078678,18455
4090725,12949891.6534656,4856816.77207351,18450
4090725,12949881.1894335,4856815.7557871,18453
4090725,12949874.8442225,4856815.32023582,18455
4090727,12948811.7430854,4867084.10302817,18452
4090727,12948814.0807947,4867062.7389533,18454
5081024,12952759.6888264,4859806.26550265,18450
5081024,12952759.8001459,4859804.95845542,18452
5081024,12952759.8001459,4859804.52277304,18455
5081103,12948882.4309621,4867702.51846874,18450
5081103,12948883.989435,4867701.06503825,18453
5081103,12948882.5422816,4867699.756951,18455
5081113,12952306.3958599,4860263.74260043,18451
5081113,12952320.8673937,4860269.26150042,18454
5081122,12953286.8979348,4860035.29187896,18450
5081122,12953286.4526569,4860035.00141731,18453
5081122,12953286.2300179,4860034.56572484,18455
5090114,12949458.3980075,4866070.01420983,18450
5090114,12949457.3961321,4866074.51910436,18452
5090114,12949457.0621736,4866075.53633889,18455
5090222,12949605.2284158,4865292.87785279,18450
5090222,12949608.0114031,4865293.60439164,18452
6081025,12950002.3050395,4861020.44145509,18450
6081025,12950002.3050395,4861020.44145509,18451
6081025,12950002.19372,4861019.71522893,18452
6081025,12949996.4051065,4861021.45817181,18455
6081108,12951690.4651174,4864056.96696493,18450
6081108,12951691.1330343,4864050.71951106,18453
6081108,12951691.1330343,4864049.12132582,18455
6081113,12950533.0763716,4862312.33663936,18452
6081113,12950526.7311606,4862308.26924434,18454
6081121,12950814.6033638,4858864.36473408,18450
6081121,12950809.5939867,4858864.80037521,18452
6081121,12950806.5883605,4858860.87960571,18455
7081027,12950806.254402,4863594.66599962,18451
7081027,12950808.5921113,4863619.21884071,18453
7081030,12950773.1925132,4862929.8736946,18450
7081030,12950773.7491107,4862931.76224604,18452
7081030,12950774.7509861,4862933.65079784,18455
7081103,12950796.0130088,4863168.41511252,18452
7081103,12950793.8979385,4863164.92847317,18454
7081104,12951602.6340391,4865938.93720642,18450
7081104,12951602.6340391,4865938.93720642,18451
7081104,12951602.7453586,4865938.21062032,18452
7081104,12951603.0793171,4865936.75744827,18455
7081106,12950601.5378584,4861663.75345098,18451
7081106,12950590.1832704,4861665.35125224,18454
7081111,12947647.5638507,4862299.84393139,18450
7081111,12947647.2298923,4862301.73236298,18453
7081111,12947647.2298923,4862301.73236298,18454
7081111,12947647.2298923,4862302.60394691,18455
7081114,12947411.4552108,4862274.42277185,18451
7081114,12947420.6947285,4862275.14908979,18453
7081118,12950805.3638461,4863113.21013329,18451
7081118,12950799.686552,4863115.09871962,18454
7081119,12947460.9923842,4862236.07326006,18450
7081119,12947460.5471062,4862235.92799704,18451
7081119,12947464.7772468,4862241.15746712,18453
7081207,12952023.9783118,4863325.46042976,18451
7081207,12952022.4198389,4863325.3151508,18453
7081207,12952022.4198389,4863325.3151508,18455
7081211,12946813.7808647,4864143.26940446,18450
7081211,12946803.2055131,4864146.17522356,18453
7081211,12946797.1942606,4864141.81649522,18455
8081105,12948132.8055111,4859043.12441691,18451
8081105,12948132.8055111,4859043.12441691,18452
8081105,12948133.696067,4859042.97920059,18453
8081112,12949707.0857499,4862639.3315982,18451
8081112,12949701.2971364,4862633.37557417,18452
8081112,12949702.2990118,4862626.11213507,18455
8081115,12952683.1010168,4859829.21147095,18450
8081115,12952681.0972659,4859827.32350953,18452
8081115,12952676.5331668,4859825.14509296,18455
8081117,12952777.277306,4859817.59325253,18451
8081117,12952772.4905679,4859830.80897705,18452
8081117,12952772.6018874,4859833.13262274,18455
8081206,12953293.0205068,4860169.77653711,18450
8081206,12953291.239395,4860176.16678217,18452
8081206,12953287.8998102,4860182.41179837,18454
9081030,12949573.6136804,4865051.37928597,18450
9081101,12951321.6636444,4866364.72581349,18451
9081101,12951321.6636444,4866366.17904821,18453
9081101,12951321.6636444,4866366.17904821,18455
9081104,12951196.7631757,4865858.57710597,18450
9081104,12951197.0971342,4865858.72242202,18453
9081104,12951197.3197731,4865858.72242202,18455
9081107,12949953.5471025,4865649.17888893,18450
9081107,12949960.1149525,4865652.23046203,18451
9081107,12949962.6753008,4865662.6930055,18452
9081107,12949965.458288,4865669.52272732,18453
9081107,12949969.7997482,4865677.80558775,18454
9081108,12949748.0513225,4864769.49308542,18451
9081108,12949748.162642,4864764.69818322,18453
9081109,12949597.102093,4865309.29764382,18450
9081109,12949594.4304252,4865304.64778873,18453
9081109,12949587.3059778,4865298.9807808,18453
9081109,12949581.9626422,4865312.93034462,18454
9081109,12949588.0852142,4865308.57110381,18455
9081113,12950058.9666603,4865813.67454845,18450
9081113,12950066.2024272,4865804.37436776,18450
9081113,12950075.5532644,4865808.58851106,18451
9081113,12950090.5813957,4865798.85238961,18452
9081113,12950098.37376,4865796.96329252,18453
9081113,12950105.164249,4865801.46806309,18453
9081113,12950111.8434184,4865806.40878155,18454
9081113,12950119.1905048,4865804.9556288,18454
9081113,12950126.3149522,4865803.06653056,18455
9081114,12951202.1065113,4866227.68673538,18452
9081114,12951205.5574155,4866220.27534396,18453
9081115,12950747.5890303,4865886.47782659,18451
9081115,12950745.1400015,4865882.55428301,18454
9081202,12951162.365453,4866237.85924242,18450
9081202,12951162.2541335,4866242.94549985,18451
9081202,12951165.7050378,4866247.30515116,18453
9081202,12951171.2710123,4866252.39141343,18454
9081204,12949683.2633789,4865390.67046046,18451
9081204,12949678.5879603,4865393.72195407,18453
9081214,12951050.3780453,4865847.82372418,18451
9081214,12951058.6156876,4865850.14877871,18453
9081214,12951066.5193715,4865848.55030366,18455
10080617,12951550.5365174,4857010.44912359,18450
10080617,12951552.3176293,4857011.17505666,18451
10080617,12951556.102492,4857012.62692297,18451
10080617,12951557.3270064,4857012.19136306,18452
10080617,12951559.6647157,4857012.33654969,18452
10080617,12951560.8892301,4857011.90098979,18453
10080617,12951561.6684665,4857012.19136306,18453
10080617,12951562.3363835,4857012.62692297,18454
10080617,12951562.5590224,4857012.77210962,18454
10080617,12951562.5590224,4857013.06248291,18455
10080917,12962677.2535807,4845533.97700192,18455
10090315,12957512.4744858,4861206.93809131,18450
10090315,12957563.0135347,4861210.85978716,18451
10090315,12957588.2830591,4861212.45751554,18451
10090315,12957613.3299445,4861214.49098839,18452
10090315,12957637.8202325,4861215.94346926,18452
10090315,12957662.0878815,4861217.68644658,18453
10090315,12957686.1328915,4861218.26743908,18453
10090315,12957710.4005405,4861219.28417605,18454
10090315,12957733.7776335,4861220.01041681,18454
10090315,12957757.4886851,4861221.02715396,18455
11080928,12953952.4660383,4852550.38828513,18451
11080928,12953952.4660383,4852550.38828513,18452
11080928,12953951.7313297,4852547.73256258,18454
